path	top_level	audit_unit	status	evidence_refs	cross_refs	notes
docs/operations/wasm-audits/full-history-template.md	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/phoenix.md	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/protocol-epochs.md	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/r1-walk-2026-05-01.md	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/redstone.md	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/reflector.md	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/soroswap.md	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/walker-investigation-2026-05-01.md	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/reference/api-design.md	docs	docs/reference	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/reference/api/README.md	docs	docs/reference	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/reference/api/index.html	docs	docs/reference	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/reference/config/README.md	docs	docs/reference	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/reference/metrics/README.md	docs	docs/reference	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/stellar-rfp.md	docs	docs/stellar-rfp.md	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
go.mod	(root)	go.mod	done	EV-0001,EV-0003		reviewed in 2026-05-02 cold audit
go.sum	(root)	go.sum	done	EV-0001,EV-0003		reviewed in 2026-05-02 cold audit
internal/aggregate/anomaly/anomaly_test.go	internal	internal/aggregate/anomaly	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/anomaly/class.go	internal	internal/aggregate/anomaly	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/anomaly/decision.go	internal	internal/aggregate/anomaly	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/anomaly/doc.go	internal	internal/aggregate/anomaly	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/anomaly/threshold.go	internal	internal/aggregate/anomaly	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/baseline/baseline.go	internal	internal/aggregate/baseline	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/baseline/baseline_test.go	internal	internal/aggregate/baseline	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/baseline/doc.go	internal	internal/aggregate/baseline	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/baseline/multi.go	internal	internal/aggregate/baseline	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/baseline/multi_test.go	internal	internal/aggregate/baseline	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/baseline/refresh.go	internal	internal/aggregate/baseline	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/baseline/refresh_test.go	internal	internal/aggregate/baseline	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/confidence/doc.go	internal	internal/aggregate/confidence	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/confidence/factors.go	internal	internal/aggregate/confidence	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/confidence/factors_test.go	internal	internal/aggregate/confidence	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/confidence/score.go	internal	internal/aggregate/confidence	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/confidence/score_test.go	internal	internal/aggregate/confidence	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/doc.go	internal	internal/aggregate/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/freeze/doc.go	internal	internal/aggregate/freeze	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/freeze/freeze.go	internal	internal/aggregate/freeze	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/freeze/freeze_test.go	internal	internal/aggregate/freeze	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/ohlc.go	internal	internal/aggregate/ohlc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/ohlc_test.go	internal	internal/aggregate/ohlc_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/confidence.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/confidence_test.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/divergence_refresh.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/divergence_refresh_test.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/orchestrator.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/orchestrator_test.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/phase2_freeze.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/phase2_freeze_test.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/triangulate.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/orchestrator/triangulate_test.go	internal	internal/aggregate/orchestrator	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/outliers.go	internal	internal/aggregate/outliers.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/outliers_test.go	internal	internal/aggregate/outliers_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/stablecoin.go	internal	internal/aggregate/stablecoin.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/stablecoin_test.go	internal	internal/aggregate/stablecoin_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/triangulate.go	internal	internal/aggregate/triangulate.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/triangulate_test.go	internal	internal/aggregate/triangulate_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/twap.go	internal	internal/aggregate/twap.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/twap_test.go	internal	internal/aggregate/twap_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/vwap.go	internal	internal/aggregate/vwap.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/aggregate/vwap_test.go	internal	internal/aggregate/vwap_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/streaming/doc.go	internal	internal/api/streaming	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/streaming/event.go	internal	internal/api/streaming	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/streaming/handler.go	internal	internal/api/streaming	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/streaming/handler_test.go	internal	internal/api/streaming	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/streaming/hub.go	internal	internal/api/streaming	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/streaming/hub_test.go	internal	internal/api/streaming	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/streaming/ring.go	internal	internal/api/streaming	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/account.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/account_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/assets.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/assets_f2.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/assets_f2_internal_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/assets_f2_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/assets_sep1_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/assets_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/auth_sep10.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/auth_sep10_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/chart.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/chart_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/clientaborted_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/closed_bucket_internal_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/doc.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/envelope.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/envelope_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/handler_middleware_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/helpers_internal_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/history.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/history_cursor_errors_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/history_cursor_internal_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/history_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/markets.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/markets_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/auth.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/auth_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/cachecontrol.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/cachecontrol_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/chain.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/context.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/cors.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/cors_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/doc.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/flush_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/logger.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/middleware_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/ratelimit.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/ratelimit_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/recoverer.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/recoverer_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/remoteip.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/remoteip_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/request_id.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/middleware/security_headers.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/observations.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/observations_stream.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/observations_stream_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/observations_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/ohlc.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/ohlc_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/oracle.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/oracle_sep40.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/oracle_sep40_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/oracle_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/pairs.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/pairs_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price_batch_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price_stream.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price_stream_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price_tip.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price_tip_stream.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price_tip_stream_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/price_tip_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/scaled_decimal_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/server.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/server_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/sources.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/sources_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/test_helpers_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/twap.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/twap_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/vwap.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/api/v1/vwap_test.go	internal	internal/api/v1	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/archivecompleteness/cross_anchor.go	internal	internal/archivecompleteness/cross_anchor.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/archivecompleteness/cross_anchor_fill.go	internal	internal/archivecompleteness/cross_anchor_fill.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/archivecompleteness/cross_anchor_fill_test.go	internal	internal/archivecompleteness/cross_anchor_fill_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/archivecompleteness/cross_anchor_test.go	internal	internal/archivecompleteness/cross_anchor_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/archivecompleteness/doc.go	internal	internal/archivecompleteness/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/archivecompleteness/metrics.go	internal	internal/archivecompleteness/metrics.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/archivecompleteness/metrics_test.go	internal	internal/archivecompleteness/metrics_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/archivecompleteness/report.go	internal	internal/archivecompleteness/report.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/apikey.go	internal	internal/auth/apikey.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/apikey_redis.go	internal	internal/auth/apikey_redis.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/apikey_redis_test.go	internal	internal/auth/apikey_redis_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/doc.go	internal	internal/auth/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/errors.go	internal	internal/auth/errors.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/sep10.go	internal	internal/auth/sep10.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/sep10/doc.go	internal	internal/auth/sep10	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/sep10/jwt.go	internal	internal/auth/sep10	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/sep10/validator.go	internal	internal/auth/sep10	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/sep10/validator_test.go	internal	internal/auth/sep10	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/store.go	internal	internal/auth/store.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/store_redis_test.go	internal	internal/auth/store_redis_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/subject.go	internal	internal/auth/subject.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/subject_test.go	internal	internal/auth/subject_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/auth/validators_test.go	internal	internal/auth/validators_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/cachekeys/doc.go	internal	internal/cachekeys/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/cachekeys/keys.go	internal	internal/cachekeys/keys.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/cachekeys/keys_test.go	internal	internal/cachekeys/keys_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/amount.go	internal	internal/canonical/amount.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/amount_edge_test.go	internal	internal/canonical/amount_edge_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/amount_test.go	internal	internal/canonical/amount_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/asset.go	internal	internal/canonical/asset.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/asset_crypto.go	internal	internal/canonical/asset_crypto.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/asset_crypto_test.go	internal	internal/canonical/asset_crypto_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/asset_fiat.go	internal	internal/canonical/asset_fiat.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/asset_fiat_test.go	internal	internal/canonical/asset_fiat_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/asset_test.go	internal	internal/canonical/asset_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/discovery/doc.go	internal	internal/canonical/discovery	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/discovery/recorder.go	internal	internal/canonical/discovery	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/discovery/sink.go	internal	internal/canonical/discovery	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/discovery/sink_test.go	internal	internal/canonical/discovery	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/discovery/sniffer.go	internal	internal/canonical/discovery	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/discovery/sniffer_test.go	internal	internal/canonical/discovery	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/doc.go	internal	internal/canonical/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/errors.go	internal	internal/canonical/errors.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/oracle.go	internal	internal/canonical/oracle.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/oracle_test.go	internal	internal/canonical/oracle_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/pair.go	internal	internal/canonical/pair.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/pair_test.go	internal	internal/canonical/pair_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/pair_validate_test.go	internal	internal/canonical/pair_validate_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/strkey.go	internal	internal/canonical/strkey.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/strkey_test.go	internal	internal/canonical/strkey_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/trade.go	internal	internal/canonical/trade.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/canonical/trade_test.go	internal	internal/canonical/trade_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/aggregator_direct_test.go	internal	internal/config/aggregator_direct_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/config.go	internal	internal/config/config.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/doc.go	internal	internal/config/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/load.go	internal	internal/config/load.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/load_test.go	internal	internal/config/load_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/metadata_test.go	internal	internal/config/metadata_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/passphrase_test.go	internal	internal/config/passphrase_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/schema.go	internal	internal/config/schema.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/schema_test.go	internal	internal/config/schema_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/validate.go	internal	internal/config/validate.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/config/validate_test.go	internal	internal/config/validate_test.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
internal/consumer/doc.go	internal	internal/consumer/doc.go	done	EV-0002,EV-0007,EV-0008		reviewed in 2026-05-02 cold audit
