file_path	file_kind	workstream	status	evidence_refs	notes
internal/api/v1/sources.go	runtime	W11	todo		
internal/api/v1/sources_stats_cache.go	runtime	W11	todo		
internal/api/v1/sources_stats_cache_test.go	test	W11	todo		
internal/api/v1/sources_test.go	test	W11	todo		
internal/api/v1/status.go	runtime	W11	todo		
internal/api/v1/status_test.go	test	W11	todo		
internal/api/v1/stripe_webhook.go	runtime	W11	todo		
internal/api/v1/stripe_webhook_test.go	test	W11	todo		
internal/api/v1/test_helpers_test.go	test	W11	todo		
internal/api/v1/twap.go	runtime	W11	todo		
internal/api/v1/twap_test.go	test	W11	todo		
internal/api/v1/vwap.go	runtime	W11	todo		
internal/api/v1/vwap_test.go	test	W11	todo		
internal/archivecompleteness/cross_anchor.go	runtime	W06	todo		
internal/archivecompleteness/cross_anchor_fill.go	runtime	W06	todo		
internal/archivecompleteness/cross_anchor_fill_test.go	test	W06	todo		
internal/archivecompleteness/cross_anchor_test.go	test	W06	todo		
internal/archivecompleteness/doc.go	runtime	W06	todo		
internal/archivecompleteness/metrics.go	runtime	W06	todo		
internal/archivecompleteness/metrics_test.go	test	W06	todo		
internal/archivecompleteness/report.go	runtime	W06	todo		
internal/auth/apikey.go	runtime	W19	todo		
internal/auth/apikey_postgres.go	runtime	W19	todo		
internal/auth/apikey_postgres_test.go	test	W19	todo		
internal/auth/apikey_redis.go	runtime	W19	todo		
internal/auth/apikey_redis_test.go	test	W19	todo		
internal/auth/doc.go	runtime	W19	todo		
internal/auth/errors.go	runtime	W19	todo		
internal/auth/list_keys.go	runtime	W19	todo		
internal/auth/sep10.go	runtime	W19	todo		
internal/auth/sep10/doc.go	runtime	W19	todo		
internal/auth/sep10/jwt.go	runtime	W19	todo		
internal/auth/sep10/redisreplay.go	runtime	W19	todo		
internal/auth/sep10/redisreplay_test.go	test	W19	todo		
internal/auth/sep10/validator.go	runtime	W19	todo		
internal/auth/sep10/validator_test.go	test	W19	todo		
internal/auth/signup_email_locker.go	runtime	W19	todo		
internal/auth/signup_email_locker_test.go	test	W19	todo		
internal/auth/signup_ip_throttle.go	runtime	W19	todo		
internal/auth/signup_ip_throttle_test.go	test	W19	todo		
internal/auth/signup_tracker.go	runtime	W19	todo		
internal/auth/signup_verifier.go	runtime	W19	todo		
internal/auth/signup_verifier_test.go	test	W19	todo		
internal/auth/store.go	runtime	W19	todo		
internal/auth/store_mark_email_verified.go	runtime	W19	todo		
internal/auth/store_mark_email_verified_test.go	test	W19	todo		
internal/auth/store_redis_test.go	test	W19	todo		
internal/auth/store_update.go	runtime	W19	todo		
internal/auth/store_update_test.go	test	W19	todo		
internal/auth/subject.go	runtime	W19	todo		
internal/auth/subject_test.go	test	W19	todo		
internal/auth/touch_debouncer.go	runtime	W19	todo		
internal/auth/touch_debouncer_test.go	test	W19	todo		
internal/auth/validators_test.go	test	W19	todo		
internal/cachekeys/doc.go	runtime	W09	todo		
internal/cachekeys/keys.go	runtime	W09	todo		
internal/cachekeys/keys_test.go	test	W09	todo		
internal/canonical/amount.go	runtime	W05	todo		
internal/canonical/amount_edge_test.go	test	W05	todo		
internal/canonical/amount_test.go	test	W05	todo		
internal/canonical/asset.go	runtime	W05	todo		
internal/canonical/asset_crypto.go	runtime	W05	todo		
internal/canonical/asset_crypto_test.go	test	W05	todo		
internal/canonical/asset_fiat.go	runtime	W05	todo		
internal/canonical/asset_fiat_test.go	test	W05	todo		
internal/canonical/asset_rwa.go	runtime	W05	todo		
internal/canonical/asset_rwa_test.go	test	W05	todo		
internal/canonical/asset_test.go	test	W05	todo		
internal/canonical/discovery/doc.go	runtime	W05	todo		
internal/canonical/discovery/recorder.go	runtime	W05	todo		
internal/canonical/discovery/sink.go	runtime	W05	todo		
internal/canonical/discovery/sink_test.go	test	W05	todo		
internal/canonical/discovery/sniffer.go	runtime	W05	todo		
internal/canonical/discovery/sniffer_test.go	test	W05	todo		
internal/canonical/doc.go	runtime	W05	todo		
internal/canonical/errors.go	runtime	W05	todo		
internal/canonical/oracle.go	runtime	W05	todo		
internal/canonical/oracle_test.go	test	W05	todo		
internal/canonical/pair.go	runtime	W05	todo		
internal/canonical/pair_test.go	test	W05	todo		
internal/canonical/pair_validate_test.go	test	W05	todo		
internal/canonical/strkey.go	runtime	W05	todo		
internal/canonical/strkey_test.go	test	W05	todo		
internal/canonical/trade.go	runtime	W05	todo		
internal/canonical/trade_test.go	test	W05	todo		
internal/config/aggregator_direct_test.go	test	W02	todo		
internal/config/config.go	runtime	W02	todo		
internal/config/doc.go	runtime	W02	todo		
internal/config/load.go	runtime	W02	todo		
internal/config/load_test.go	test	W02	todo		
internal/config/metadata_test.go	test	W02	todo		
internal/config/passphrase_test.go	test	W02	todo		
internal/config/schema.go	runtime	W02	todo		
internal/config/schema_test.go	test	W02	todo		
internal/config/validate.go	runtime	W02	todo		
internal/config/validate_test.go	test	W02	todo		
internal/consumer/doc.go	runtime	W02	todo		
internal/consumer/orchestrator.go	runtime	W02	todo		
internal/consumer/orchestrator_test.go	test	W02	todo		
internal/consumer/source.go	runtime	W02	todo		
internal/currency/data/seed.yaml	config	W12	todo		
internal/currency/doc.go	runtime	W12	todo		
internal/currency/marketcap/cache.go	runtime	W12	todo		
internal/currency/marketcap/refresher.go	runtime	W12	todo		
internal/currency/verified.go	runtime	W12	todo		
internal/currency/verified_test.go	test	W12	todo		
internal/customerwebhook/fanout.go	runtime	W32	todo		
internal/customerwebhook/ssrf.go	runtime	W32	todo		
internal/customerwebhook/worker.go	runtime	W32	todo		
internal/customerwebhook/worker_test.go	test	W32	todo		
internal/dispatcher/contract_call_test.go	test	W06	todo		
internal/dispatcher/contract_event_conv_test.go	test	W06	todo		
internal/dispatcher/dispatcher.go	runtime	W06	todo		
internal/dispatcher/dispatcher_test.go	test	W06	todo		
internal/dispatcher/entry_decoder_test.go	test	W06	todo		
internal/dispatcher/extract_call_trees_test.go	test	W06	todo		
internal/dispatcher/extract_invoke_reject_test.go	test	W06	todo		
internal/dispatcher/helpers_test.go	test	W06	todo		
internal/dispatcher/routing_test.go	test	W06	todo		
internal/dispatcher/statsflush/flusher.go	runtime	W06	todo		
internal/dispatcher/statsflush/flusher_test.go	test	W06	todo		
internal/dispatcher/testutil_test.go	test	W06	todo		
internal/divergence/chainlink.go	runtime	W10	todo		
internal/divergence/chainlink_test.go	test	W10	todo		
internal/divergence/coingecko.go	runtime	W10	todo		
internal/divergence/compare.go	runtime	W10	todo		
internal/divergence/depeg_test.go	test	W10	todo		
internal/divergence/divergence_test.go	test	W10	todo		
internal/divergence/doc.go	runtime	W10	todo		
internal/divergence/reference.go	runtime	W10	todo		
internal/divergence/worker.go	runtime	W10	todo		
internal/divergence/worker_test.go	test	W10	todo		
internal/events/event.go	runtime	W02	todo		
internal/events/event_test.go	test	W02	todo		
internal/hashdb/hashdb.go	runtime	W06	todo		
internal/hashdb/hashdb_test.go	test	W06	todo		
internal/incidents/data/2026-05-06-postgres-lock-table-full.md	documentation	W11	todo		
internal/incidents/data/2026-05-10-redis-writes-blocked-disk-full.md	documentation	W11	todo		
internal/incidents/data/_template.md	documentation	W11	todo		
internal/incidents/incidents.go	runtime	W11	todo		
internal/incidents/incidents_test.go	test	W11	todo		
internal/ledgerstream/ledgerstream.go	runtime	W06	todo		
internal/ledgerstream/ledgerstream_buffered_test.go	test	W06	todo		
internal/ledgerstream/ledgerstream_test.go	test	W06	todo		
internal/ledgerstream/seamed.go	runtime	W06	todo		
internal/ledgerstream/seamed_test.go	test	W06	todo		
internal/ledgerstream/tiered.go	runtime	W06	todo		
internal/ledgerstream/tiered_test.go	test	W06	todo		
internal/ledgerstream/trailing_edge_internal_test.go	test	W06	todo		
internal/ledgerstream/trailing_edge_stream_test.go	test	W06	todo		
internal/metadata/cache.go	runtime	W12	todo		
internal/metadata/cache_test.go	test	W12	todo		
internal/metadata/doc.go	runtime	W12	todo		
internal/metadata/domain_validator_test.go	test	W12	todo		
internal/metadata/helpers_test.go	test	W12	todo		
internal/metadata/lcm_resolver.go	runtime	W12	todo		
internal/metadata/lcm_resolver_helpers.go	runtime	W12	todo		
internal/metadata/lcm_resolver_test.go	test	W12	todo		
internal/metadata/sep1.go	runtime	W12	todo		
internal/metadata/sep1_test.go	test	W12	todo		
internal/metadata/ssrf_internal_test.go	test	W12	todo		
internal/notify/doc.go	runtime	W19	todo		
internal/notify/noop.go	runtime	W19	todo		
internal/notify/notify_test.go	test	W19	todo		
internal/notify/resend.go	runtime	W19	todo		
internal/notify/sender.go	runtime	W19	todo		
internal/notify/templates.go	runtime	W19	todo		
internal/obs/doc.go	runtime	W14	todo		
internal/obs/http_middleware.go	runtime	W14	todo		
internal/obs/log.go	runtime	W14	todo		
internal/obs/log_test.go	test	W14	todo		
internal/obs/metrics.go	runtime	W14	todo		
internal/obs/metrics_test.go	test	W14	todo		
internal/obs/middleware_unit_test.go	test	W14	todo		
internal/obstest/histogram.go	runtime	W14	todo		
internal/pipeline/awssdk.go	runtime	W06	todo		
internal/pipeline/awssdk_test.go	test	W06	todo		
internal/pipeline/datastore.go	runtime	W06	todo		
internal/pipeline/datastore_test.go	test	W06	todo		
internal/pipeline/dispatcher.go	runtime	W06	todo		
internal/pipeline/dispatcher_test.go	test	W06	todo		
internal/pipeline/processor.go	runtime	W06	todo		
internal/pipeline/processor_test.go	test	W06	todo		
internal/pipeline/sink.go	runtime	W06	todo		
internal/pipeline/sink_test.go	test	W06	todo		
internal/pipeline/soroswap_registry.go	runtime	W06	todo		
internal/platform/account.go	runtime	W19	todo		
internal/platform/apikey.go	runtime	W19	todo		
internal/platform/apikey_test.go	test	W19	todo		
internal/platform/audit.go	runtime	W19	todo		
internal/platform/billing.go	runtime	W19	todo		
internal/platform/doc.go	runtime	W19	todo		
internal/platform/errors.go	runtime	W19	todo		
internal/platform/errors_test.go	test	W19	todo		
internal/platform/postgresstore/account_store.go	runtime	W19	todo		
internal/platform/postgresstore/apikey_store.go	runtime	W19	todo		
internal/platform/postgresstore/apikey_store_test.go	test	W19	todo		
internal/platform/postgresstore/audit_store.go	runtime	W19	todo		
internal/platform/postgresstore/billing_store.go	runtime	W19	todo		
internal/platform/postgresstore/doc.go	runtime	W19	todo		
internal/platform/postgresstore/store.go	runtime	W19	todo		
internal/platform/postgresstore/token_store.go	runtime	W19	todo		
internal/platform/postgresstore/user_store.go	runtime	W19	todo		
internal/platform/postgresstore/webhook_store.go	runtime	W19	todo		
internal/platform/token.go	runtime	W19	todo		
internal/platform/usage.go	runtime	W19	todo		
internal/platform/user.go	runtime	W19	todo		
internal/platform/webhook.go	runtime	W19	todo		
internal/ratelimit/bucket.go	runtime	W19	todo		
internal/ratelimit/bucket_edges_test.go	test	W19	todo		
internal/ratelimit/bucket_test.go	test	W19	todo		
internal/ratelimit/doc.go	runtime	W19	todo		
internal/scval/must_encoders_test.go	test	W05	todo		
internal/scval/scval.go	runtime	W05	todo		
internal/scval/scval_test.go	test	W05	todo		
internal/sources/accounts/consumer.go	runtime	W07	todo		
internal/sources/accounts/decode.go	runtime	W07	todo		
internal/sources/accounts/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/accounts/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/accounts/doc.go	runtime	W07	todo		
internal/sources/accounts/events.go	runtime	W07	todo		
internal/sources/aquarius/README.md	documentation	W07	todo		
internal/sources/aquarius/adapter_test.go	test	W07	todo		
internal/sources/aquarius/consumer.go	runtime	W07	todo		
internal/sources/aquarius/decode.go	runtime	W07	todo		
internal/sources/aquarius/decode_test.go	test	W07	todo		
internal/sources/aquarius/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/aquarius/events.go	runtime	W07	todo		
internal/sources/aquarius/real_fixture_test.go	test	W07	todo		
internal/sources/aquarius/source_test.go	test	W07	todo		
internal/sources/aquarius/topic_decoder_reject_test.go	test	W07	todo		
internal/sources/band/README.md	documentation	W07	todo		
internal/sources/band/adapter_test.go	test	W07	todo		
internal/sources/band/consumer.go	runtime	W07	todo		
internal/sources/band/decode.go	runtime	W07	todo		
internal/sources/band/decode_relay_rejects_test.go	test	W07	todo		
internal/sources/band/decode_test.go	test	W07	todo		
internal/sources/band/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/band/events.go	runtime	W07	todo		
internal/sources/band/helpers_test.go	test	W07	todo		
internal/sources/blend/README.md	documentation	W07	todo		
internal/sources/blend/auction_data.go	runtime	W07	todo		
internal/sources/blend/consumer.go	runtime	W07	todo		
internal/sources/blend/decode.go	runtime	W07	todo		
internal/sources/blend/decode_money_market.go	runtime	W07	todo		
internal/sources/blend/decode_money_market_test.go	test	W07	todo		
internal/sources/blend/decode_test.go	test	W07	todo		
internal/sources/blend/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/blend/events.go	runtime	W07	todo		
internal/sources/cctp/README.md	documentation	W07	todo		
internal/sources/cctp/consumer.go	runtime	W07	todo		
internal/sources/cctp/decode.go	runtime	W07	todo		
internal/sources/cctp/decode_test.go	test	W07	todo		
internal/sources/cctp/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/cctp/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/cctp/events.go	runtime	W07	todo		
internal/sources/claimable_balances/consumer.go	runtime	W07	todo		
internal/sources/claimable_balances/decode.go	runtime	W07	todo		
internal/sources/claimable_balances/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/claimable_balances/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/claimable_balances/doc.go	runtime	W07	todo		
internal/sources/claimable_balances/events.go	runtime	W07	todo		
internal/sources/comet/README.md	documentation	W07	todo		
internal/sources/comet/adapter_liquidity_test.go	test	W07	todo		
internal/sources/comet/adapter_test.go	test	W07	todo		
internal/sources/comet/consumer.go	runtime	W07	todo		
internal/sources/comet/decode.go	runtime	W07	todo		
internal/sources/comet/decode_body_reject_test.go	test	W07	todo		
internal/sources/comet/decode_liquidity_test.go	test	W07	todo		
internal/sources/comet/decode_test.go	test	W07	todo		
internal/sources/comet/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/comet/events.go	runtime	W07	todo		
internal/sources/defindex/README.md	documentation	W07	todo		
internal/sources/defindex/consumer.go	runtime	W07	todo		
internal/sources/defindex/decode.go	runtime	W07	todo		
internal/sources/defindex/decode_test.go	test	W07	todo		
internal/sources/defindex/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/defindex/events.go	runtime	W07	todo		
internal/sources/external/README.md	documentation	W08	todo		
internal/sources/external/binance/adapter_test.go	test	W08	todo		
internal/sources/external/binance/backfill.go	runtime	W08	todo		
internal/sources/external/binance/backfill_test.go	test	W08	todo		
internal/sources/external/binance/events.go	runtime	W08	todo		
internal/sources/external/binance/jitter_test.go	test	W08	todo		
internal/sources/external/binance/pairs.go	runtime	W08	todo		
internal/sources/external/binance/parse.go	runtime	W08	todo		
internal/sources/external/binance/parse_test.go	test	W08	todo		
internal/sources/external/binance/restbase_test.go	test	W08	todo		
internal/sources/external/binance/start_errors_test.go	test	W08	todo		
internal/sources/external/binance/streamer.go	runtime	W08	todo		
internal/sources/external/binance/streamer_test.go	test	W08	todo		
internal/sources/external/bitstamp/adapter_test.go	test	W08	todo		
internal/sources/external/bitstamp/backfill.go	runtime	W08	todo		
internal/sources/external/bitstamp/backfill_test.go	test	W08	todo		
internal/sources/external/bitstamp/candle_to_trade_test.go	test	W08	todo		
internal/sources/external/bitstamp/decimal_test.go	test	W08	todo		
internal/sources/external/bitstamp/events.go	runtime	W08	todo		
internal/sources/external/bitstamp/helpers_test.go	test	W08	todo		
internal/sources/external/bitstamp/pairs.go	runtime	W08	todo		
internal/sources/external/bitstamp/parse.go	runtime	W08	todo		
internal/sources/external/bitstamp/parse_test.go	test	W08	todo		
internal/sources/external/bitstamp/restbase_test.go	test	W08	todo		
internal/sources/external/bitstamp/start_errors_test.go	test	W08	todo		
internal/sources/external/bitstamp/streamer.go	runtime	W08	todo		
internal/sources/external/bitstamp/streamer_helpers_test.go	test	W08	todo		
internal/sources/external/chainlink/README.md	documentation	W08	todo		
internal/sources/external/chainlink/backfill.go	runtime	W08	todo		
internal/sources/external/chainlink/client.go	runtime	W08	todo		
internal/sources/external/chainlink/decode.go	runtime	W08	todo		
internal/sources/external/chainlink/defaults.go	runtime	W08	todo		
internal/sources/external/chainlink/events.go	runtime	W08	todo		
internal/sources/external/chainlink/poller.go	runtime	W08	todo		
internal/sources/external/chainlink/poller_test.go	test	W08	todo		
internal/sources/external/coinbase/adapter_test.go	test	W08	todo		
internal/sources/external/coinbase/backfill.go	runtime	W08	todo		
internal/sources/external/coinbase/backfill_test.go	test	W08	todo		
internal/sources/external/coinbase/candle_helpers_test.go	test	W08	todo		
internal/sources/external/coinbase/candle_to_trade_test.go	test	W08	todo		
internal/sources/external/coinbase/decimal_test.go	test	W08	todo		
internal/sources/external/coinbase/events.go	runtime	W08	todo		
internal/sources/external/coinbase/pairs.go	runtime	W08	todo		
internal/sources/external/coinbase/parse.go	runtime	W08	todo		
internal/sources/external/coinbase/parse_test.go	test	W08	todo		
internal/sources/external/coinbase/restbase_test.go	test	W08	todo		
internal/sources/external/coinbase/start_errors_test.go	test	W08	todo		
internal/sources/external/coinbase/streamer.go	runtime	W08	todo		
internal/sources/external/coinbase/streamer_helpers_test.go	test	W08	todo		
internal/sources/external/coingecko/decimal_helpers_test.go	test	W08	todo		
internal/sources/external/coingecko/identity_test.go	test	W08	todo		
internal/sources/external/coingecko/poller.go	runtime	W08	todo		
internal/sources/external/coingecko/poller_backoff_test.go	test	W08	todo		
internal/sources/external/coingecko/poller_test.go	test	W08	todo		
internal/sources/external/coinmarketcap/decimal_helpers_test.go	test	W08	todo		
internal/sources/external/coinmarketcap/identity_test.go	test	W08	todo		
internal/sources/external/coinmarketcap/poller.go	runtime	W08	todo		
internal/sources/external/coinmarketcap/poller_test.go	test	W08	todo		
internal/sources/external/cryptocompare/decimal_helpers_test.go	test	W08	todo		
internal/sources/external/cryptocompare/identity_test.go	test	W08	todo		
internal/sources/external/cryptocompare/poller.go	runtime	W08	todo		
internal/sources/external/cryptocompare/poller_test.go	test	W08	todo		
internal/sources/external/ecb/decimal_helpers_test.go	test	W08	todo		
internal/sources/external/ecb/identity_test.go	test	W08	todo		
internal/sources/external/ecb/poller.go	runtime	W08	todo		
internal/sources/external/ecb/poller_test.go	test	W08	todo		
internal/sources/external/exchangeratesapi/decimal_helpers_test.go	test	W08	todo		
internal/sources/external/exchangeratesapi/events.go	runtime	W08	todo		
internal/sources/external/exchangeratesapi/identity_test.go	test	W08	todo		
internal/sources/external/exchangeratesapi/poller.go	runtime	W08	todo		
internal/sources/external/exchangeratesapi/poller_test.go	test	W08	todo		
internal/sources/external/framework.go	runtime	W08	todo		
internal/sources/external/framework_test.go	test	W08	todo		
internal/sources/external/kraken/adapter_test.go	test	W08	todo		
internal/sources/external/kraken/backfill.go	runtime	W08	todo		
internal/sources/external/kraken/backfill_test.go	test	W08	todo		
internal/sources/external/kraken/candle_helpers_test.go	test	W08	todo		
internal/sources/external/kraken/events.go	runtime	W08	todo		
internal/sources/external/kraken/intat_test.go	test	W08	todo		
internal/sources/external/kraken/pairs.go	runtime	W08	todo		
internal/sources/external/kraken/parse.go	runtime	W08	todo		
internal/sources/external/kraken/parse_test.go	test	W08	todo		
internal/sources/external/kraken/restbase_test.go	test	W08	todo		
internal/sources/external/kraken/start_errors_test.go	test	W08	todo		
internal/sources/external/kraken/streamer.go	runtime	W08	todo		
internal/sources/external/kraken/streamer_test.go	test	W08	todo		
internal/sources/external/polygonforex/decimal_helpers_test.go	test	W08	todo		
internal/sources/external/polygonforex/events.go	runtime	W08	todo		
internal/sources/external/polygonforex/identity_test.go	test	W08	todo		
internal/sources/external/polygonforex/poller.go	runtime	W08	todo		
internal/sources/external/polygonforex/poller_test.go	test	W08	todo		
internal/sources/external/registry.go	runtime	W08	todo		
internal/sources/external/runner.go	runtime	W08	todo		
internal/sources/external/runner_metric_test.go	test	W08	todo		
internal/sources/external/runner_test.go	test	W08	todo		
internal/sources/external/runner_trade_test.go	test	W08	todo		
internal/sources/forex/cache.go	runtime	W07	todo		
internal/sources/forex/circulation.go	runtime	W07	todo		
internal/sources/forex/circulation_data.csv	config	W07	todo		
internal/sources/forex/circulation_test.go	test	W07	todo		
internal/sources/forex/client.go	runtime	W07	todo		
internal/sources/forex/worker.go	runtime	W07	todo		
internal/sources/frankfurter/client.go	runtime	W07	todo		
internal/sources/frankfurter/client_test.go	test	W07	todo		
internal/sources/liquidity_pools/consumer.go	runtime	W07	todo		
internal/sources/liquidity_pools/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/liquidity_pools/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/liquidity_pools/doc.go	runtime	W07	todo		
internal/sources/liquidity_pools/events.go	runtime	W07	todo		
internal/sources/phoenix/README.md	documentation	W07	todo		
internal/sources/phoenix/adapter_test.go	test	W07	todo		
internal/sources/phoenix/consumer.go	runtime	W07	todo		
internal/sources/phoenix/decode.go	runtime	W07	todo		
internal/sources/phoenix/decode_test.go	test	W07	todo		
internal/sources/phoenix/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/phoenix/events.go	runtime	W07	todo		
internal/sources/phoenix/liquidity_decode_test.go	test	W07	todo		
internal/sources/phoenix/real_fixture_test.go	test	W07	todo		
internal/sources/phoenix/sdk_parse_test.go	test	W07	todo		
internal/sources/phoenix/source_test.go	test	W07	todo		
internal/sources/redstone/README.md	documentation	W07	todo		
internal/sources/redstone/adapter_test.go	test	W07	todo		
internal/sources/redstone/consumer.go	runtime	W07	todo		
internal/sources/redstone/decode.go	runtime	W07	todo		
internal/sources/redstone/decode_test.go	test	W07	todo		
internal/sources/redstone/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/redstone/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/redstone/events.go	runtime	W07	todo		
internal/sources/redstone/feeds.go	runtime	W07	todo		
internal/sources/redstone/helpers_test.go	test	W07	todo		
internal/sources/reflector/README.md	documentation	W07	todo		
internal/sources/reflector/adapter_test.go	test	W07	todo		
internal/sources/reflector/consumer.go	runtime	W07	todo		
internal/sources/reflector/decode.go	runtime	W07	todo		
internal/sources/reflector/decode_test.go	test	W07	todo		
internal/sources/reflector/decoder_edges_test.go	test	W07	todo		
internal/sources/reflector/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/reflector/events.go	runtime	W07	todo		
internal/sources/reflector/real_fixture_test.go	test	W07	todo		
internal/sources/reflector/source_test.go	test	W07	todo		
internal/sources/rozo/README.md	documentation	W07	todo		
internal/sources/rozo/consumer.go	runtime	W07	todo		
internal/sources/rozo/decode.go	runtime	W07	todo		
internal/sources/rozo/decode_test.go	test	W07	todo		
internal/sources/rozo/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/rozo/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/rozo/events.go	runtime	W07	todo		
internal/sources/sac_balances/consumer.go	runtime	W07	todo		
internal/sources/sac_balances/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/sac_balances/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/sac_balances/doc.go	runtime	W07	todo		
internal/sources/sac_balances/events.go	runtime	W07	todo		
internal/sources/sdex/README.md	documentation	W07	todo		
internal/sources/sdex/adapter_test.go	test	W07	todo		
internal/sources/sdex/decode.go	runtime	W07	todo		
internal/sources/sdex/decode_test.go	test	W07	todo		
internal/sources/sdex/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/sdex/events.go	runtime	W07	todo		
internal/sources/sdex/extract_claims_test.go	test	W07	todo		
internal/sources/sep41_supply/consumer.go	runtime	W07	todo		
internal/sources/sep41_supply/decode.go	runtime	W07	todo		
internal/sources/sep41_supply/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/sep41_supply/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/sep41_supply/doc.go	runtime	W07	todo		
internal/sources/sep41_supply/events.go	runtime	W07	todo		
internal/sources/sorobanevents/README.md	documentation	W27	todo		
internal/sources/sorobanevents/dispatcher_adapter.go	runtime	W27	todo		
internal/sources/sorobanevents/dispatcher_adapter_test.go	test	W27	todo		
internal/sources/sorobanevents/events.go	runtime	W27	todo		
internal/sources/sorobanevents/events_test.go	test	W27	todo		
internal/sources/sorobanevents/reconstruct.go	runtime	W27	todo		
internal/sources/sorobanevents/reconstruct_test.go	test	W27	todo		
internal/sources/soroswap/README.md	documentation	W07	todo		
internal/sources/soroswap/adapter_test.go	test	W07	todo		
internal/sources/soroswap/consumer.go	runtime	W07	todo		
internal/sources/soroswap/decode.go	runtime	W07	todo		
internal/sources/soroswap/decode_test.go	test	W07	todo		
internal/sources/soroswap/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/soroswap/events.go	runtime	W07	todo		
internal/sources/soroswap/factory_seed.go	runtime	W07	todo		
internal/sources/soroswap/factory_seed_test.go	test	W07	todo		
internal/sources/soroswap/real_fixture_test.go	test	W07	todo		
internal/sources/soroswap/source_test.go	test	W07	todo		
internal/sources/soroswap_router/README.md	documentation	W07	todo		
internal/sources/soroswap_router/consumer.go	runtime	W07	todo		
internal/sources/soroswap_router/decode.go	runtime	W07	todo		
internal/sources/soroswap_router/decode_test.go	test	W07	todo		
internal/sources/soroswap_router/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/soroswap_router/events.go	runtime	W07	todo		
internal/sources/trustlines/consumer.go	runtime	W07	todo		
internal/sources/trustlines/decode.go	runtime	W07	todo		
internal/sources/trustlines/dispatcher_adapter.go	runtime	W07	todo		
internal/sources/trustlines/dispatcher_adapter_test.go	test	W07	todo		
internal/sources/trustlines/doc.go	runtime	W07	todo		
internal/sources/trustlines/events.go	runtime	W07	todo		
internal/stellarrpc/client.go	runtime	W02	todo		
internal/stellarrpc/client_test.go	test	W02	todo		
internal/stellarrpc/doc.go	runtime	W02	todo		
internal/stellarrpc/extra_test.go	test	W02	todo		
internal/stellarrpc/invoke.go	runtime	W02	todo		
internal/stellarrpc/invoke_test.go	test	W02	todo		
internal/stellarrpc/options_test.go	test	W02	todo		
internal/stellarrpc/types.go	runtime	W02	todo		
internal/storage/redisclient/redisclient.go	runtime	W09	todo		
internal/storage/redisclient/redisclient_test.go	test	W09	todo		
internal/storage/timescale/account_observations.go	runtime	W09	todo		
internal/storage/timescale/account_observations_test.go	test	W09	todo		
internal/storage/timescale/aggregates.go	runtime	W09	todo		
internal/storage/timescale/aggregates_test.go	test	W09	todo		
internal/storage/timescale/asset_registry.go	runtime	W09	todo		
internal/storage/timescale/asset_registry_test.go	test	W09	todo		
internal/storage/timescale/assets.go	runtime	W09	todo		
internal/storage/timescale/baseline.go	runtime	W09	todo		
internal/storage/timescale/blend_admin.go	runtime	W09	todo		
internal/storage/timescale/blend_auctions.go	runtime	W09	todo		
internal/storage/timescale/blend_auctions_test.go	test	W09	todo		
internal/storage/timescale/blend_emissions.go	runtime	W09	todo		
internal/storage/timescale/blend_positions.go	runtime	W09	todo		
internal/storage/timescale/cctp_events.go	runtime	W09	todo		
internal/storage/timescale/change_summary.go	runtime	W09	todo		
internal/storage/timescale/classic_supply_observations.go	runtime	W09	todo		
internal/storage/timescale/classic_supply_observations_test.go	test	W09	todo		
internal/storage/timescale/coins.go	runtime	W09	todo		
internal/storage/timescale/coins_cursor_validate_test.go	test	W09	todo		
internal/storage/timescale/coins_pushdown_test.go	test	W09	todo		
internal/storage/timescale/comet_liquidity.go	runtime	W09	todo		
internal/storage/timescale/cursors.go	runtime	W09	todo		
internal/storage/timescale/decoder_stats.go	runtime	W09	todo		
internal/storage/timescale/diagnostics.go	runtime	W09	todo		
internal/storage/timescale/discovery.go	runtime	W09	todo		
internal/storage/timescale/divergence_observations.go	runtime	W09	todo		
